Date,Department,Dept_Date_Key,Total_Beds,Occupied_Beds,Occupancy_Rate
2025-03-20,General Medicine,General Medicine_2025-03-20,80,68,0.85
2025-03-21,General Medicine,General Medicine_2025-03-21,80,62,0.775
2025-03-22,General Medicine,General Medicine_2025-03-22,80,62,0.775
2025-03-23,General Medicine,General Medicine_2025-03-23,80,66,0.825
2025-03-24,General Medicine,General Medicine_2025-03-24,80,60,0.75
2025-03-25,General Medicine,General Medicine_2025-03-25,80,69,0.863
2025-03-26,General Medicine,General Medicine_2025-03-26,80,64,0.8
2025-03-27,General Medicine,General Medicine_2025-03-27,80,68,0.85
2025-03-28,General Medicine,General Medicine_2025-03-28,80,65,0.812
2025-03-29,General Medicine,General Medicine_2025-03-29,80,64,0.8
2025-03-30,General Medicine,General Medicine_2025-03-30,80,73,0.912
2025-03-31,General Medicine,General Medicine_2025-03-31,80,67,0.838
2025-04-01,General Medicine,General Medicine_2025-04-01,80,67,0.838
2025-04-02,General Medicine,General Medicine_2025-04-02,80,66,0.825
2025-04-03,General Medicine,General Medicine_2025-04-03,80,67,0.838
2025-04-04,General Medicine,General Medicine_2025-04-04,80,61,0.762
2025-04-05,General Medicine,General Medicine_2025-04-05,80,62,0.775
2025-04-06,General Medicine,General Medicine_2025-04-06,80,67,0.838
2025-04-07,General Medicine,General Medicine_2025-04-07,80,62,0.775
2025-04-08,General Medicine,General Medicine_2025-04-08,80,60,0.75
2025-04-09,General Medicine,General Medicine_2025-04-09,80,62,0.775
2025-04-10,General Medicine,General Medicine_2025-04-10,80,63,0.787
2025-04-11,General Medicine,General Medicine_2025-04-11,80,64,0.8
2025-04-12,General Medicine,General Medicine_2025-04-12,80,62,0.775
2025-04-13,General Medicine,General Medicine_2025-04-13,80,72,0.9
2025-04-14,General Medicine,General Medicine_2025-04-14,80,64,0.8
2025-04-15,General Medicine,General Medicine_2025-04-15,80,66,0.825
2025-04-16,General Medicine,General Medicine_2025-04-16,80,60,0.75
2025-04-17,General Medicine,General Medicine_2025-04-17,80,60,0.75
2025-04-18,General Medicine,General Medicine_2025-04-18,80,61,0.762
2025-04-19,General Medicine,General Medicine_2025-04-19,80,60,0.75
2025-04-20,General Medicine,General Medicine_2025-04-20,80,61,0.762
2025-04-21,General Medicine,General Medicine_2025-04-21,80,78,0.975
2025-04-22,General Medicine,General Medicine_2025-04-22,80,58,0.725
2025-04-23,General Medicine,General Medicine_2025-04-23,80,62,0.775
2025-04-24,General Medicine,General Medicine_2025-04-24,80,71,0.887
2025-04-25,General Medicine,General Medicine_2025-04-25,80,67,0.838
2025-04-26,General Medicine,General Medicine_2025-04-26,80,64,0.8
2025-04-27,General Medicine,General Medicine_2025-04-27,80,60,0.75
2025-04-28,General Medicine,General Medicine_2025-04-28,80,64,0.8
2025-04-29,General Medicine,General Medicine_2025-04-29,80,57,0.713
2025-04-30,General Medicine,General Medicine_2025-04-30,80,71,0.887
2025-05-01,General Medicine,General Medicine_2025-05-01,80,64,0.8
2025-05-02,General Medicine,General Medicine_2025-05-02,80,64,0.8
2025-05-03,General Medicine,General Medicine_2025-05-03,80,59,0.738
2025-05-04,General Medicine,General Medicine_2025-05-04,80,64,0.8
2025-05-05,General Medicine,General Medicine_2025-05-05,80,66,0.825
2025-05-06,General Medicine,General Medicine_2025-05-06,80,63,0.787
2025-05-07,General Medicine,General Medicine_2025-05-07,80,67,0.838
2025-05-08,General Medicine,General Medicine_2025-05-08,80,62,0.775
2025-05-09,General Medicine,General Medicine_2025-05-09,80,63,0.787
2025-05-10,General Medicine,General Medicine_2025-05-10,80,65,0.812
2025-05-11,General Medicine,General Medicine_2025-05-11,80,64,0.8
2025-05-12,General Medicine,General Medicine_2025-05-12,80,61,0.762
2025-05-13,General Medicine,General Medicine_2025-05-13,80,60,0.75
2025-05-14,General Medicine,General Medicine_2025-05-14,80,74,0.925
2025-05-15,General Medicine,General Medicine_2025-05-15,80,68,0.85
2025-05-16,General Medicine,General Medicine_2025-05-16,80,65,0.812
2025-05-17,General Medicine,General Medicine_2025-05-17,80,62,0.775
2025-05-18,General Medicine,General Medicine_2025-05-18,80,67,0.838
2025-05-19,General Medicine,General Medicine_2025-05-19,80,66,0.825
2025-05-20,General Medicine,General Medicine_2025-05-20,80,64,0.8
2025-05-21,General Medicine,General Medicine_2025-05-21,80,61,0.762
2025-05-22,General Medicine,General Medicine_2025-05-22,80,65,0.812
2025-05-23,General Medicine,General Medicine_2025-05-23,80,60,0.75
2025-05-24,General Medicine,General Medicine_2025-05-24,80,69,0.863
2025-05-25,General Medicine,General Medicine_2025-05-25,80,57,0.713
2025-05-26,General Medicine,General Medicine_2025-05-26,80,64,0.8
2025-05-27,General Medicine,General Medicine_2025-05-27,80,57,0.713
2025-05-28,General Medicine,General Medicine_2025-05-28,80,70,0.875
2025-05-29,General Medicine,General Medicine_2025-05-29,80,63,0.787
2025-05-30,General Medicine,General Medicine_2025-05-30,80,68,0.85
2025-05-31,General Medicine,General Medicine_2025-05-31,80,63,0.787
2025-06-01,General Medicine,General Medicine_2025-06-01,80,63,0.787
2025-06-02,General Medicine,General Medicine_2025-06-02,80,66,0.825
2025-06-03,General Medicine,General Medicine_2025-06-03,80,64,0.8
2025-06-04,General Medicine,General Medicine_2025-06-04,80,64,0.8
2025-06-05,General Medicine,General Medicine_2025-06-05,80,65,0.812
2025-06-06,General Medicine,General Medicine_2025-06-06,80,67,0.838
2025-06-07,General Medicine,General Medicine_2025-06-07,80,62,0.775
2025-06-08,General Medicine,General Medicine_2025-06-08,80,59,0.738
2025-06-09,General Medicine,General Medicine_2025-06-09,80,60,0.75
2025-06-10,General Medicine,General Medicine_2025-06-10,80,65,0.812
2025-06-11,General Medicine,General Medicine_2025-06-11,80,63,0.787
2025-06-12,General Medicine,General Medicine_2025-06-12,80,64,0.8
2025-06-13,General Medicine,General Medicine_2025-06-13,80,65,0.812
2025-06-14,General Medicine,General Medicine_2025-06-14,80,62,0.775
2025-06-15,General Medicine,General Medicine_2025-06-15,80,65,0.812
2025-06-16,General Medicine,General Medicine_2025-06-16,80,63,0.787
2025-06-17,General Medicine,General Medicine_2025-06-17,80,62,0.775
2025-06-18,General Medicine,General Medicine_2025-06-18,80,65,0.812
2025-06-19,General Medicine,General Medicine_2025-06-19,80,64,0.8
2025-06-20,General Medicine,General Medicine_2025-06-20,80,68,0.85
2025-06-21,General Medicine,General Medicine_2025-06-21,80,60,0.75
2025-06-22,General Medicine,General Medicine_2025-06-22,80,61,0.762
2025-06-23,General Medicine,General Medicine_2025-06-23,80,58,0.725
2025-06-24,General Medicine,General Medicine_2025-06-24,80,61,0.762
2025-06-25,General Medicine,General Medicine_2025-06-25,80,69,0.863
2025-06-26,General Medicine,General Medicine_2025-06-26,80,70,0.875
2025-06-27,General Medicine,General Medicine_2025-06-27,80,66,0.825
2025-06-28,General Medicine,General Medicine_2025-06-28,80,62,0.775
2025-06-29,General Medicine,General Medicine_2025-06-29,80,60,0.75
2025-06-30,General Medicine,General Medicine_2025-06-30,80,67,0.838
2025-07-01,General Medicine,General Medicine_2025-07-01,80,64,0.8
2025-07-02,General Medicine,General Medicine_2025-07-02,80,65,0.812
2025-07-03,General Medicine,General Medicine_2025-07-03,80,57,0.713
2025-07-04,General Medicine,General Medicine_2025-07-04,80,63,0.787
2025-07-05,General Medicine,General Medicine_2025-07-05,80,64,0.8
2025-07-06,General Medicine,General Medicine_2025-07-06,80,69,0.863
2025-07-07,General Medicine,General Medicine_2025-07-07,80,60,0.75
2025-07-08,General Medicine,General Medicine_2025-07-08,80,60,0.75
2025-07-09,General Medicine,General Medicine_2025-07-09,80,62,0.775
2025-07-10,General Medicine,General Medicine_2025-07-10,80,67,0.838
2025-07-11,General Medicine,General Medicine_2025-07-11,80,62,0.775
2025-07-12,General Medicine,General Medicine_2025-07-12,80,64,0.8
2025-07-13,General Medicine,General Medicine_2025-07-13,80,61,0.762
2025-07-14,General Medicine,General Medicine_2025-07-14,80,59,0.738
2025-07-15,General Medicine,General Medicine_2025-07-15,80,68,0.85
2025-07-16,General Medicine,General Medicine_2025-07-16,80,61,0.762
2025-07-17,General Medicine,General Medicine_2025-07-17,80,66,0.825
2025-07-18,General Medicine,General Medicine_2025-07-18,80,57,0.713
2025-07-19,General Medicine,General Medicine_2025-07-19,80,65,0.812
2025-07-20,General Medicine,General Medicine_2025-07-20,80,61,0.762
2025-07-21,General Medicine,General Medicine_2025-07-21,80,64,0.8
2025-07-22,General Medicine,General Medicine_2025-07-22,80,63,0.787
2025-07-23,General Medicine,General Medicine_2025-07-23,80,59,0.738
2025-07-24,General Medicine,General Medicine_2025-07-24,80,68,0.85
2025-07-25,General Medicine,General Medicine_2025-07-25,80,65,0.812
2025-07-26,General Medicine,General Medicine_2025-07-26,80,67,0.838
2025-07-27,General Medicine,General Medicine_2025-07-27,80,59,0.738
2025-07-28,General Medicine,General Medicine_2025-07-28,80,71,0.887
2025-07-29,General Medicine,General Medicine_2025-07-29,80,64,0.8
2025-07-30,General Medicine,General Medicine_2025-07-30,80,67,0.838
2025-07-31,General Medicine,General Medicine_2025-07-31,80,57,0.713
2025-08-01,General Medicine,General Medicine_2025-08-01,80,66,0.825
2025-08-02,General Medicine,General Medicine_2025-08-02,80,61,0.762
2025-08-03,General Medicine,General Medicine_2025-08-03,80,60,0.75
2025-08-04,General Medicine,General Medicine_2025-08-04,80,62,0.775
2025-08-05,General Medicine,General Medicine_2025-08-05,80,65,0.812
2025-08-06,General Medicine,General Medicine_2025-08-06,80,62,0.775
2025-08-07,General Medicine,General Medicine_2025-08-07,80,65,0.812
2025-08-08,General Medicine,General Medicine_2025-08-08,80,63,0.787
2025-08-09,General Medicine,General Medicine_2025-08-09,80,61,0.762
2025-08-10,General Medicine,General Medicine_2025-08-10,80,60,0.75
2025-08-11,General Medicine,General Medicine_2025-08-11,80,62,0.775
2025-08-12,General Medicine,General Medicine_2025-08-12,80,66,0.825
2025-08-13,General Medicine,General Medicine_2025-08-13,80,68,0.85
2025-08-14,General Medicine,General Medicine_2025-08-14,80,66,0.825
2025-08-15,General Medicine,General Medicine_2025-08-15,80,69,0.863
2025-08-16,General Medicine,General Medicine_2025-08-16,80,59,0.738
2025-08-17,General Medicine,General Medicine_2025-08-17,80,72,0.9
2025-08-18,General Medicine,General Medicine_2025-08-18,80,66,0.825
2025-08-19,General Medicine,General Medicine_2025-08-19,80,69,0.863
2025-08-20,General Medicine,General Medicine_2025-08-20,80,61,0.762
2025-08-21,General Medicine,General Medicine_2025-08-21,80,62,0.775
2025-08-22,General Medicine,General Medicine_2025-08-22,80,62,0.775
2025-08-23,General Medicine,General Medicine_2025-08-23,80,59,0.738
2025-08-24,General Medicine,General Medicine_2025-08-24,80,60,0.75
2025-08-25,General Medicine,General Medicine_2025-08-25,80,62,0.775
2025-08-26,General Medicine,General Medicine_2025-08-26,80,59,0.738
2025-08-27,General Medicine,General Medicine_2025-08-27,80,63,0.787
2025-08-28,General Medicine,General Medicine_2025-08-28,80,65,0.812
2025-08-29,General Medicine,General Medicine_2025-08-29,80,58,0.725
2025-08-30,General Medicine,General Medicine_2025-08-30,80,60,0.75
2025-08-31,General Medicine,General Medicine_2025-08-31,80,65,0.812
2025-09-01,General Medicine,General Medicine_2025-09-01,80,62,0.775
2025-09-02,General Medicine,General Medicine_2025-09-02,80,60,0.75
2025-09-03,General Medicine,General Medicine_2025-09-03,80,56,0.7
2025-09-04,General Medicine,General Medicine_2025-09-04,80,66,0.825
2025-09-05,General Medicine,General Medicine_2025-09-05,80,63,0.787
2025-09-06,General Medicine,General Medicine_2025-09-06,80,70,0.875
2025-09-07,General Medicine,General Medicine_2025-09-07,80,66,0.825
2025-09-08,General Medicine,General Medicine_2025-09-08,80,58,0.725
2025-09-09,General Medicine,General Medicine_2025-09-09,80,67,0.838
2025-09-10,General Medicine,General Medicine_2025-09-10,80,62,0.775
2025-09-11,General Medicine,General Medicine_2025-09-11,80,66,0.825
2025-09-12,General Medicine,General Medicine_2025-09-12,80,60,0.75
2025-09-13,General Medicine,General Medicine_2025-09-13,80,71,0.887
2025-09-14,General Medicine,General Medicine_2025-09-14,80,63,0.787
2025-09-15,General Medicine,General Medicine_2025-09-15,80,66,0.825
2025-09-16,General Medicine,General Medicine_2025-09-16,80,62,0.775
2025-09-17,General Medicine,General Medicine_2025-09-17,80,69,0.863
2025-09-18,General Medicine,General Medicine_2025-09-18,80,64,0.8
2025-09-19,General Medicine,General Medicine_2025-09-19,80,61,0.762
2025-09-20,General Medicine,General Medicine_2025-09-20,80,62,0.775
2025-09-21,General Medicine,General Medicine_2025-09-21,80,66,0.825
2025-09-22,General Medicine,General Medicine_2025-09-22,80,63,0.787
2025-09-23,General Medicine,General Medicine_2025-09-23,80,65,0.812
2025-09-24,General Medicine,General Medicine_2025-09-24,80,66,0.825
2025-09-25,General Medicine,General Medicine_2025-09-25,80,63,0.787
2025-09-26,General Medicine,General Medicine_2025-09-26,80,64,0.8
2025-09-27,General Medicine,General Medicine_2025-09-27,80,59,0.738
2025-09-28,General Medicine,General Medicine_2025-09-28,80,60,0.75
2025-09-29,General Medicine,General Medicine_2025-09-29,80,59,0.738
2025-09-30,General Medicine,General Medicine_2025-09-30,80,69,0.863
2025-10-01,General Medicine,General Medicine_2025-10-01,80,69,0.863
2025-10-02,General Medicine,General Medicine_2025-10-02,80,62,0.775
2025-10-03,General Medicine,General Medicine_2025-10-03,80,64,0.8
2025-10-04,General Medicine,General Medicine_2025-10-04,80,61,0.762
2025-10-05,General Medicine,General Medicine_2025-10-05,80,66,0.825
2025-10-06,General Medicine,General Medicine_2025-10-06,80,58,0.725
2025-10-07,General Medicine,General Medicine_2025-10-07,80,64,0.8
2025-10-08,General Medicine,General Medicine_2025-10-08,80,58,0.725
2025-10-09,General Medicine,General Medicine_2025-10-09,80,60,0.75
2025-10-10,General Medicine,General Medicine_2025-10-10,80,64,0.8
2025-10-11,General Medicine,General Medicine_2025-10-11,80,56,0.7
2025-10-12,General Medicine,General Medicine_2025-10-12,80,63,0.787
2025-10-13,General Medicine,General Medicine_2025-10-13,80,70,0.875
2025-10-14,General Medicine,General Medicine_2025-10-14,80,64,0.8
2025-10-15,General Medicine,General Medicine_2025-10-15,80,69,0.863
2025-10-16,General Medicine,General Medicine_2025-10-16,80,68,0.85
2025-10-17,General Medicine,General Medicine_2025-10-17,80,61,0.762
2025-10-18,General Medicine,General Medicine_2025-10-18,80,69,0.863
2025-10-19,General Medicine,General Medicine_2025-10-19,80,63,0.787
2025-10-20,General Medicine,General Medicine_2025-10-20,80,65,0.812
2025-10-21,General Medicine,General Medicine_2025-10-21,80,66,0.825
2025-10-22,General Medicine,General Medicine_2025-10-22,80,65,0.812
2025-10-23,General Medicine,General Medicine_2025-10-23,80,67,0.838
2025-10-24,General Medicine,General Medicine_2025-10-24,80,67,0.838
2025-10-25,General Medicine,General Medicine_2025-10-25,80,68,0.85
2025-10-26,General Medicine,General Medicine_2025-10-26,80,60,0.75
2025-10-27,General Medicine,General Medicine_2025-10-27,80,65,0.812
2025-10-28,General Medicine,General Medicine_2025-10-28,80,63,0.787
2025-10-29,General Medicine,General Medicine_2025-10-29,80,65,0.812
2025-10-30,General Medicine,General Medicine_2025-10-30,80,64,0.8
2025-10-31,General Medicine,General Medicine_2025-10-31,80,70,0.875
2025-11-01,General Medicine,General Medicine_2025-11-01,80,60,0.75
2025-11-02,General Medicine,General Medicine_2025-11-02,80,57,0.713
2025-11-03,General Medicine,General Medicine_2025-11-03,80,62,0.775
2025-11-04,General Medicine,General Medicine_2025-11-04,80,70,0.875
2025-11-05,General Medicine,General Medicine_2025-11-05,80,61,0.762
2025-11-06,General Medicine,General Medicine_2025-11-06,80,65,0.812
2025-11-07,General Medicine,General Medicine_2025-11-07,80,65,0.812
2025-11-08,General Medicine,General Medicine_2025-11-08,80,61,0.762
2025-11-09,General Medicine,General Medicine_2025-11-09,80,65,0.812
2025-11-10,General Medicine,General Medicine_2025-11-10,80,62,0.775
2025-11-11,General Medicine,General Medicine_2025-11-11,80,63,0.787
2025-11-12,General Medicine,General Medicine_2025-11-12,80,65,0.812
2025-11-13,General Medicine,General Medicine_2025-11-13,80,64,0.8
2025-11-14,General Medicine,General Medicine_2025-11-14,80,66,0.825
2025-11-15,General Medicine,General Medicine_2025-11-15,80,64,0.8
2025-11-16,General Medicine,General Medicine_2025-11-16,80,66,0.825
2025-11-17,General Medicine,General Medicine_2025-11-17,80,70,0.875
2025-11-18,General Medicine,General Medicine_2025-11-18,80,60,0.75
2025-11-19,General Medicine,General Medicine_2025-11-19,80,69,0.863
2025-11-20,General Medicine,General Medicine_2025-11-20,80,59,0.738
2025-11-21,General Medicine,General Medicine_2025-11-21,80,64,0.8
2025-11-22,General Medicine,General Medicine_2025-11-22,80,66,0.825
2025-11-23,General Medicine,General Medicine_2025-11-23,80,64,0.8
2025-11-24,General Medicine,General Medicine_2025-11-24,80,54,0.675
2025-11-25,General Medicine,General Medicine_2025-11-25,80,66,0.825
2025-11-26,General Medicine,General Medicine_2025-11-26,80,62,0.775
2025-11-27,General Medicine,General Medicine_2025-11-27,80,68,0.85
2025-11-28,General Medicine,General Medicine_2025-11-28,80,69,0.863
2025-11-29,General Medicine,General Medicine_2025-11-29,80,62,0.775
2025-11-30,General Medicine,General Medicine_2025-11-30,80,69,0.863
2025-12-01,General Medicine,General Medicine_2025-12-01,80,69,0.863
